#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#group,false,false,true,true,false,false,true,true,true,true
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,26,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0.0999999999999801,usage_softirq,cpu,cpu1,phoenix
,,26,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_softirq,cpu,cpu1,phoenix
,,27,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_steal,cpu,cpu1,phoenix
,,27,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_steal,cpu,cpu1,phoenix
,,27,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_steal,cpu,cpu1,phoenix
,,27,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_steal,cpu,cpu1,phoenix
,,27,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_steal,cpu,cpu1,phoenix
,,27,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_steal,cpu,cpu1,phoenix
,,28,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,3.125,usage_system,cpu,cpu1,phoenix
,,28,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,2.121212121212177,usage_system,cpu,cpu1,phoenix
,,28,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,3.39321357285451,usage_system,cpu,cpu1,phoenix
,,28,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,2.9175050301811427,usage_system,cpu,cpu1,phoenix
,,28,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,2.599999999999909,usage_system,cpu,cpu1,phoenix
,,28,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,3.7298387096774377,usage_system,cpu,cpu1,phoenix
,,29,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,7.258064516129254,usage_user,cpu,cpu1,phoenix
,,29,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,5.9595959595965535,usage_user,cpu,cpu1,phoenix
,,29,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,6.686626746506366,usage_user,cpu,cpu1,phoenix
,,29,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,5.533199195170285,usage_user,cpu,cpu1,phoenix
,,29,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,5.40000000000191,usage_user,cpu,cpu1,phoenix
,,29,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,8.467741935482984,usage_user,cpu,cpu1,phoenix
,,30,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_guest,cpu,cpu2,phoenix
,,30,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_guest,cpu,cpu2,phoenix
,,30,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_guest,cpu,cpu2,phoenix
,,30,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_guest,cpu,cpu2,phoenix
,,30,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_guest,cpu,cpu2,phoenix
,,30,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_guest,cpu,cpu2,phoenix
,,31,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,31,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,31,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,31,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,31,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,31,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_guest_nice,cpu,cpu2,phoenix
,,32,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,89.03420523138743,usage_idle,cpu,cpu2,phoenix
,,32,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,91.41414141413742,usage_idle,cpu,cpu2,phoenix
,,32,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,88.00000000000182,usage_idle,cpu,cpu2,phoenix
,,32,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,87.88788788788035,usage_idle,cpu,cpu2,phoenix
,,32,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,90.04024144870219,usage_idle,cpu,cpu2,phoenix
,,32,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,85.49848942597717,usage_idle,cpu,cpu2,phoenix
,,33,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0.20120724346076785,usage_iowait,cpu,cpu2,phoenix
,,33,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0.3030303030303077,usage_iowait,cpu,cpu2,phoenix
,,33,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0.2999999999999936,usage_iowait,cpu,cpu2,phoenix
,,33,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0.40040040040034547,usage_iowait,cpu,cpu2,phoenix
,,33,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0.3018108651911802,usage_iowait,cpu,cpu2,phoenix
,,33,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0.10070493454178744,usage_iowait,cpu,cpu2,phoenix
,,34,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_irq,cpu,cpu2,phoenix
,,34,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_irq,cpu,cpu2,phoenix
,,34,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_irq,cpu,cpu2,phoenix
,,34,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_irq,cpu,cpu2,phoenix
,,34,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_irq,cpu,cpu2,phoenix
,,34,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_irq,cpu,cpu2,phoenix
,,35,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0.30181086519114286,usage_nice,cpu,cpu2,phoenix
,,35,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0.40404040404041025,usage_nice,cpu,cpu2,phoenix
,,35,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,1.999999999999993,usage_nice,cpu,cpu2,phoenix
,,35,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,2.2022022022018737,usage_nice,cpu,cpu2,phoenix
,,35,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,1.307847082495132,usage_nice,cpu,cpu2,phoenix
,,35,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,1.40986908358506,usage_nice,cpu,cpu2,phoenix
,,36,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0.10060362173035713,usage_softirq,cpu,cpu2,phoenix
,,36,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_softirq,cpu,cpu2,phoenix
,,36,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_softirq,cpu,cpu2,phoenix
,,36,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_softirq,cpu,cpu2,phoenix
,,36,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_softirq,cpu,cpu2,phoenix
,,36,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0.10070493454176956,usage_softirq,cpu,cpu2,phoenix
,,37,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_steal,cpu,cpu2,phoenix
,,37,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_steal,cpu,cpu2,phoenix
,,37,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_steal,cpu,cpu2,phoenix
,,37,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_steal,cpu,cpu2,phoenix
,,37,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_steal,cpu,cpu2,phoenix
,,37,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_steal,cpu,cpu2,phoenix
,,38,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,2.5150905432594284,usage_system,cpu,cpu2,phoenix
,,38,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,2.0202020202014053,usage_system,cpu,cpu2,phoenix
,,38,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,3.2000000000005002,usage_system,cpu,cpu2,phoenix
,,38,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,3.303303303302046,usage_system,cpu,cpu2,phoenix
,,38,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,2.6156941649913366,usage_system,cpu,cpu2,phoenix
,,38,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,3.726082578046261,usage_system,cpu,cpu2,phoenix
,,39,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,7.8470824949691425,usage_user,cpu,cpu2,phoenix
,,39,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,5.858585858587635,usage_user,cpu,cpu2,phoenix
,,39,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,6.499999999998636,usage_user,cpu,cpu2,phoenix
,,39,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,6.206206206206395,usage_user,cpu,cpu2,phoenix
,,39,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,5.734406438631906,usage_user,cpu,cpu2,phoenix
,,39,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,9.164149043303677,usage_user,cpu,cpu2,phoenix
,,40,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_guest,cpu,cpu3,phoenix
,,40,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_guest,cpu,cpu3,phoenix
,,40,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_guest,cpu,cpu3,phoenix
,,40,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_guest,cpu,cpu3,phoenix
,,40,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_guest,cpu,cpu3,phoenix
,,40,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_guest,cpu,cpu3,phoenix
,,41,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,41,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,41,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,41,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,41,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,41,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_guest_nice,cpu,cpu3,phoenix
,,42,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,89.9091826438105,usage_idle,cpu,cpu3,phoenix
,,42,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,86.99999999999818,usage_idle,cpu,cpu3,phoenix
,,42,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,90.76305220882635,usage_idle,cpu,cpu3,phoenix
,,42,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,89.10191725529825,usage_idle,cpu,cpu3,phoenix
,,42,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,90.71644803228975,usage_idle,cpu,cpu3,phoenix
,,42,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,85.74338085540043,usage_idle,cpu,cpu3,phoenix
,,43,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0.10090817356207638,usage_iowait,cpu,cpu3,phoenix
,,43,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0.09999999999999787,usage_iowait,cpu,cpu3,phoenix
,,43,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0.2008032128514001,usage_iowait,cpu,cpu3,phoenix
,,43,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0.30272452068617356,usage_iowait,cpu,cpu3,phoenix
,,43,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0.10090817356205786,usage_iowait,cpu,cpu3,phoenix
,,43,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_iowait,cpu,cpu3,phoenix
,,44,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_irq,cpu,cpu3,phoenix
,,44,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_irq,cpu,cpu3,phoenix
,,44,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_irq,cpu,cpu3,phoenix
,,44,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_irq,cpu,cpu3,phoenix
,,44,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_irq,cpu,cpu3,phoenix
,,44,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_irq,cpu,cpu3,phoenix
,,45,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,1.2108980827449525,usage_nice,cpu,cpu3,phoenix
,,45,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,1.999999999999993,usage_nice,cpu,cpu3,phoenix
,,45,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,1.0040160642569471,usage_nice,cpu,cpu3,phoenix
,,45,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0.9081735620585386,usage_nice,cpu,cpu3,phoenix
,,45,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,1.6145307769929615,usage_nice,cpu,cpu3,phoenix
,,45,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0.9164969450102091,usage_nice,cpu,cpu3,phoenix
,,46,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0.10090817356207638,usage_softirq,cpu,cpu3,phoenix
,,46,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_softirq,cpu,cpu3,phoenix
,,46,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_softirq,cpu,cpu3,phoenix
,,46,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_softirq,cpu,cpu3,phoenix
,,46,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0.10090817356205786,usage_softirq,cpu,cpu3,phoenix
,,46,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0.10183299389002122,usage_softirq,cpu,cpu3,phoenix
,,47,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_steal,cpu,cpu3,phoenix
,,47,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_steal,cpu,cpu3,phoenix
,,47,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_steal,cpu,cpu3,phoenix
,,47,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_steal,cpu,cpu3,phoenix
,,47,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_steal,cpu,cpu3,phoenix
,,47,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_steal,cpu,cpu3,phoenix
,,48,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,2.4217961654899764,usage_system,cpu,cpu3,phoenix
,,48,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,2.599999999999909,usage_system,cpu,cpu3,phoenix
,,48,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,3.2128514056221165,usage_system,cpu,cpu3,phoenix
,,48,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,2.825428859737405,usage_system,cpu,cpu3,phoenix
,,48,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,2.6236125126134686,usage_system,cpu,cpu3,phoenix
,,48,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,3.6659877800409806,usage_system,cpu,cpu3,phoenix
,,49,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,6.256306760847767,usage_user,cpu,cpu3,phoenix
,,49,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,8.300000000001546,usage_user,cpu,cpu3,phoenix
,,49,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,4.81927710843346,usage_user,cpu,cpu3,phoenix
,,49,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,6.861755802218428,usage_user,cpu,cpu3,phoenix
,,49,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,4.843592330979064,usage_user,cpu,cpu3,phoenix
,,49,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,9.572301425662754,usage_user,cpu,cpu3,phoenix
,,50,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_guest,cpu,cpu4,phoenix
,,50,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_guest,cpu,cpu4,phoenix
,,50,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_guest,cpu,cpu4,phoenix
,,50,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_guest,cpu,cpu4,phoenix
,,50,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_guest,cpu,cpu4,phoenix
,,50,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_guest,cpu,cpu4,phoenix
,,51,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,51,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,51,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,51,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,51,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,51,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0,usage_guest_nice,cpu,cpu4,phoenix
,,52,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,88.6639676113291,usage_idle,cpu,cpu4,phoenix
,,52,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,90.01009081735826,usage_idle,cpu,cpu4,phoenix
,,52,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,91.5407854984882,usage_idle,cpu,cpu4,phoenix
,,52,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,88.14070351757674,usage_idle,cpu,cpu4,phoenix
,,52,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,90.19019019019434,usage_idle,cpu,cpu4,phoenix
,,52,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,83.71628371628299,usage_idle,cpu,cpu4,phoenix
,,53,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0.20242914979756366,usage_iowait,cpu,cpu4,phoenix
,,53,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0.10090817356205786,usage_iowait,cpu,cpu4,phoenix
,,53,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0.10070493454178744,usage_iowait,cpu,cpu4,phoenix
,,53,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:30Z,0.20100502512560917,usage_iowait,cpu,cpu4,phoenix
,,53,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:40Z,0.10010010010010015,usage_iowait,cpu,cpu4,phoenix
,,53,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:50Z,0.19980019980019117,usage_iowait,cpu,cpu4,phoenix
,,54,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:00Z,0,usage_irq,cpu,cpu4,phoenix
,,54,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:10Z,0,usage_irq,cpu,cpu4,phoenix
,,54,2022-04-29T17:42:51.277036271Z,2022-04-29T17:43:51.277036271Z,2022-04-29T17:43:20Z,0,usage_irq,cpu,cpu4,phoenix
